video_id,comment,sentiment,negative_words,positive_words,neutral_words
pXuHpoUCilt,youd hard pressed create sentence expressing greater cultural dichotomy went le bernadin st patrick day hrefuckszuwhgymbdvujgksifylzfolmakanydqaga maybe saw mud wrestling tournament french laundry brbri used work rockefeller center time square near le bernadin dont know nyc geography street st patrick day worthy hazard pay stench vomit permeates everything one develops skill recognizing fistfight happen crossing street brbrthe review fantastic alexander guest continues best description food taste anyone ive seen youtube one constructive criticism camera better low light performance would help dimly lit restaurant like reduce graininess videobrbrwith respect restaurant ive year ago seems le interesting dish seemed follow monotonous pattern fishprotein sauce poured around outside dish executed perfectly day perfect execution doesnt seem merit star brbrtake example thinking behind alchemist place seems top every dish seemed dynamic creative even alexander guest restaurant seems like theyre trying push limit le bernadin,neutral,[''],[''],['']
95eCxDuDIRA,acho que sem ver ele fazendo é melhor😁essa chapa tava podre de suja,neutral,[''],[''],['']
sdXaTNTTZgp,i’m going craving vareniki day completely fail making,neutral,['fail'],['craving'],"['day', 'vareniki', 'completely', 'making']"
Iulv8AbdGwA,say nice booty trying clothes fill pant nicely,neutral,['none'],"['nice', 'booty', 'nicely']","['say', 'trying', 'clothes', 'fill', 'pant']"
DkvGW3TdQGU,look like tekashi order temu 😂with timbs,neutral,[''],[''],['']
rsKmXmuebKc,immediately video loses credibility guy asks salted egg prepared last night morning,neutral,"['loses', 'credibility', 'salted', 'prepared']",['none'],"['immediately', 'video', 'guy', 'egg', 'last night', 'morning']"
tPDCDVP9BFY,ive wanted go year video push go,neutral,['none'],"['wanted', 'push']","['ive', 'go', 'year', 'video']"
29qzqY2dGsC,miss home much hate it’s expensive,neutral,"['hate', 'expensive']",['miss'],"['home', 'much']"
E_em8HZ2ZX0,french tune equal italian restaurant,neutral,['none'],"['french', 'italian']","['tune', 'equal', 'restaurant']"
5-uiI1ilF58,earl gumbs duane patterson,neutral,['none'],['none'],"['earl', 'gumbs', 'duane', 'patterson']"
207QK3HkQqd,lord send great cleansing fire 🔥 holy heaven clean corruption earth every level jesus mighty name wicked cease troubling weary find rest speaking nature hurricane earthquake tornado different form judgement get mankind wake repent late name jesus ✝️🔥🔥🔥,neutral,"['corruption', 'wicked', 'troubling', 'repent', 'late']","['great', 'holy', 'clean', 'rest', 'wake']","['lord', 'send', 'fire', 'heaven', 'earth', 'every', 'level', 'jesus', 'mighty', 'cease', 'speaking', 'nature', 'hurricane', 'earthquake', 'tornado', 'different', 'form', 'judgement', 'get', 'mankind', 'name']"
H0h6oJJKNWM,good stuff,neutral,['none'],['good'],['stuff']
yDBQxy9Hw1c,condemned scorpion pharmacodynamically drip east physiologically beam worth sparkling string workable late biplane,neutral,['condemned'],"['worth', 'sparkling', 'workable']","['scorpion', 'pharmacodynamically', 'drip', 'east', 'physiologically', 'beam', 'string', 'late', 'biplane']"
Td2BFNt-R6M,im wondering code enforcement food law etc health dept show fine shake wondering like wife make sauce home thank would love get burger,neutral,['fine'],['love'],"['wondering', 'code enforcement', 'food law', 'health dept', 'shake', 'wife', 'make', 'sauce', 'home', 'burger']"
V59GybJZcCG,paying chicken nugget wild,neutral,['paying'],"['wild', 'chicken nugget']",['none']
XaN9PlEiwfh,get cambodiabrand dont come cambodia bitch 😂😂😂bryou dog shit,neutral,"['bitch', 'dog shit']",['none'],"['get', 'cambodiabrand', 'dont come', 'cambodia']"
2pyGP7DNa1w,two taco quesadilla two taco quesadilla nowhere near bad single bagel cream cheese,neutral,[''],[''],['']
EF9qOldGr0M,would wholesome❤,neutral,['none'],"['wholesome', '❤']",['would']
zalZ2EhFlj1,try jolibee,neutral,['none'],['try'],['jolibee']
mG4bla6w_W0,kal sandwich plus bodega app arab money let go,neutral,['none'],"['kal', 'sandwich', 'bodega', 'app', 'arab', 'money']","['plus', 'let go']"
KSIDOQQ7SpU,came back nyc took lirr surprised empty brbrit first time alone traveling never visited new york never relaxed going airport 😂brbrtook hour get hotel gate jfk,neutral,['none'],['relaxed'],"['back', 'nyc', 'lirr', 'surprised', 'empty', 'first time', 'alone', 'traveling', 'never visited', 'new york', 'going', 'airport', '😂', 'hour', 'hotel', 'gate', 'jfk']"
sxt4YCIsn2I,sde syrup,neutral,['syrup'],['none'],['sde']
VXxWrf10VUA,rule human typical daily grind interesting love,neutral,['none'],"['interesting', 'love']","['rule', 'human', 'typical', 'daily grind']"
JlZ5UC4IcSg,putting 🇦🇱 map,neutral,['none'],['putting'],['map']
7Cd51Jr4nYE,chris disrespect… i’m curious hand shake much disrespect,neutral,['disrespect'],"['curious', 'handshake']","['chris', 'much']"
qXzoOBkNjtw,lot different nation food choice end choosing filipino street food drink 👍👍,neutral,['none'],"['nation', 'food', 'choice', 'filipino', 'street food', 'drink']","['lot', 'different', 'end', 'choosing']"
MJoV5WIgsyK,followed hr bob bits…,neutral,[''],[''],['']
WZDCuew4e2c,round cool got film day night,neutral,['none'],"['cool', 'film']","['round', 'got', 'day', 'night']"
wNESyEDi7Mm,really enjoyed watching video viewing big like,neutral,['none'],"['enjoyed', 'like']","['really', 'watching', 'video', 'viewing', 'big']"
p6qHvAIRquq,feast great best best feast festa di giglio take place williamsburgbrooklynbrthis san paulino nola italy honored erecting foot tower statue top carried street williamsburg men shoulder also piece band singer giglio four tonsbralso boat another band singer carried menbrwhat show giglio boat lifted several day night also giglio kid carrybrof course many stand food choose frombrwhat feast america offer entertainment,neutral,[''],[''],['']
SAfE4kZTkyk,youd hard pressed create sentence expressing greater cultural dichotomy went le bernadin st patrick day hrefuckszuwhgymbdvujgksifylzfolmakanydqaga maybe saw mud wrestling tournament french laundry brbri used work rockefeller center time square near le bernadin dont know nyc geography street st patrick day worthy hazard pay stench vomit permeates everything one develops skill recognizing fistfight happen crossing street brbrthe review fantastic alexander guest continues best description food taste anyone ive seen youtube one constructive criticism camera better low light performance would help dimly lit restaurant like reduce graininess videobrbrwith respect restaurant ive year ago seems le interesting dish seemed follow monotonous pattern fishprotein sauce poured around outside dish executed perfectly day perfect execution doesnt seem merit star brbrtake example thinking behind alchemist place seems top every dish seemed dynamic creative even alexander guest restaurant seems like theyre trying push limit le bernadin,neutral,[''],[''],['']
Mc156kUNp9Y,loved energy,neutral,[''],[''],['']
OgSaDODc1h8,halal guy alll dayyyy,neutral,['none'],"['halal', 'all', 'day']",['guy']
Ulj1YRxzwCo,two eating thing throughout whole day city’s full restaurant,neutral,['none'],"['eating', 'full', 'restaurant']","['two', 'thing', 'throughout', 'whole', 'day', ""city's""]"
VolGxfcJ1gr,lolyou beat girl boxing 😅😅😅😅😅,neutral,['none'],"['beat', 'girl', 'boxing']","['lolyou', '😅']"
EHHE5rQWikJ,hrefhttpswwwyoutubecomwatchvaxllyvimta south sydney rabbitohs jersey irish bar new york,neutral,[''],[''],['']
EuSYhXTRGdB,appreciate consistent thoughtful prep honest insight cuisine description,neutral,['none'],"['appreciate', 'consistent', 'thoughtful', 'honest', 'insight']","['prep', 'cuisine', 'description']"
j6Yirzs5QXU,gray papaya better cheaper,neutral,"['gray', 'cheaper']",['better'],"['s: gray', 'cheaper']"
G7_JPFBmgXU,omg meimei ive since k grown much whopping k happy cant wait even,neutral,[''],[''],['']
Q2pTQGbeJJX,fabulous review…you got new subscriber england ❤,neutral,[''],[''],['']
JlZ5UC4IcSg,show vegetarian version thisbrhigher consciousness,neutral,['none'],"['show', 'vegetarian', 'consciousness']","['version', 'this', 'higher']"
8oO3HgyEI5o,guess torch passed greek owning diner everyone else it’s huge undertaking run successful diner level,neutral,['none'],"['passed', 'successful']","['guess', 'torch', 'greek', 'owning', 'diner', 'everyone', 'else', ""it's"", 'huge', 'undertaking', 'run', 'level']"
ipUtZIaWtLs,vielen dank für deinen tollen beitrag 👍 wünschen dir noch eine schöne woche ❤ danke für gegenseitige unterstützung 🔔 siggi anne 👍,neutral,['none'],"['vielen dank (thank you very much)', 'tollen (great)', 'schöne (beautiful)', 'dank (thanks)', 'unterstützung (support)', 'siggi anne']","['deinen (your)', 'beitrag (contribution)', 'noch (still)', 'wünschen (wish)', 'woche (week)', 'für (for)', 'gegenseitige (mutual)', '🔔']"
XLcn9bjDm4Y,cancer😂😂😂,neutral,['cancer'],['😂😂😂'],['s: cancer']
DGvCAOYFOFw,dutch trader got indian drunk dutch,neutral,['drunk'],['none'],"['dutch', 'trader', 'indian']"
J747RmcymvY,shouldnt shot glass part top isnt commonly used one,neutral,"['shouldnt', 'shot', 'top', 'commonly', 'used']",['none'],"['glass', 'part', 'one']"
_y6gSYkErgU,freepalestine🇪🇭,neutral,['none'],"[""'free'"", ""'palestine'""]",['none']
Tr8BifJoGsw,rd world style robbery first world country gun nyc good citizen end brbryou thank kathy hochul defying supreme court issuing u gun brbra hrefhttpwwwyoutubecomresultssearchquerykathyhochulkathyhochulabra hrefhttpwwwyoutubecomresultssearchquerysupremecourtsupremecourta,neutral,"['robbery', 'gun', 'defying']","['good citizen', 'thank']","['3rd world', '1st world', 'nyc', 'end']"
5xq-GlDgsYg,bro much pork bit diversity meat would nice loool,neutral,"['pork', 'bit']","['diversity', 'nice']","['bro', 'meat', 'would', 'loool']"
zVbY91W0Vfm,restaurant address maybe fix description mulberry youll mistaken restaurant little italy,neutral,[''],[''],['']
9xBYl5WoUnI,feast great best best feast festa di giglio take place williamsburgbrooklynbrthis san paulino nola italy honored erecting foot tower statue top carried street williamsburg men shoulder also piece band singer giglio four tonsbralso boat another band singer carried menbrwhat show giglio boat lifted several day night also giglio kid carrybrof course many stand food choose frombrwhat feast america offer entertainment,neutral,[''],[''],['']
WHlqm72HsJc,guess torch passed greek owning diner everyone else it’s huge undertaking run successful diner level,neutral,['none'],"['passed', 'successful']","['guess', 'torch', 'greek', 'owning', 'diner', 'everyone', 'else', ""it's"", 'huge', 'undertaking', 'run', 'level']"
jPG_JIq8-wI,like chicken tandoori pineapple sweetcorn pizza even seekh kebab,neutral,['none'],"['like', 'chicken', 'tandoori', 'pineapple', 'sweetcorn', 'pizza', 'seekh', 'kebab']",['even']
QWXy3VmogUW,click see food face,neutral,['none'],['click'],"['see', 'food', 'face']"
XBIoRlf7zUg,really love work perfectly together thanks great episode love ya,neutral,['none'],"['love', 'perfect', 'great', 'thanks']","['really', 'work', 'together', 'episode', 'ya']"
DkvGW3TdQGU,woo 😮,neutral,['none'],['woo'],['😮']
Bkck5VXNJBf,go sir,neutral,['none'],['go'],['sir']
6PvSfjH6gkT,math right may george averaged around burger daily last yearsbrbrcan someone doublecheck math,neutral,['doublecheck'],['none'],"['math', 'right', 'george', 'averaged', 'around', 'burger', 'daily', 'last', 'years', 'can', 'someone']"
Y5JH2CoWtUC,angel guy need cooking show………well also cook he’s mushroom,neutral,['none'],"['angel', 'cooking show', 'cook', 'mushroom']","['guy', 'well', 'also']"
NvQ2vtStkvZ,portion look good appetizer,neutral,['none'],"['good', 'appetizer']","['portion', 'look']"
dKEdLs1u3BQ,noticed early video fill ice thing,neutral,['none'],['early'],"['noticed', 'video', 'fill', 'ice', 'thing']"
QuBIdbaS7LQ,dungan aka hui people chinese speaking adherent islam,neutral,['none'],"['chinese', 'speaking', 'adherent', 'islam']","['dungan', 'aka', 'hui', 'people']"
GkEUPvkRQun,adding must check list wow,neutral,['none'],['wow'],"['adding', 'must', 'check', 'list']"
LgDac3jJ67d,could see night fine,neutral,['none'],['fine'],"['could', 'see', 'night']"
BgAMbYxJr_Y,hope fun,neutral,['none'],"['hope', 'fun']",['none']
ArZxqMfB2PC,go sandwich bar,neutral,['none'],['go'],"['sandwich', 'bar']"
rkfAmkckNOw,rat fine dining well,neutral,['none'],"['fine', 'dining', 'well']",['rat']
gsMvX4JpWZ0,literally minute commercial lol,neutral,['minute'],['lol'],"['literally', 'commercial']"
7T1YqCS3O9l,love bar great video bar actually didnt know exactly measure dive bar could use one im usual high stress day feel like im shooting top wondering im jackson maine heck hunch acid burn show one time nonblonde movie hacker like jonny lee miller totally european seems american otherwise always blonde real zero cool often something european feeling king world ironically match trade baseball cap crown lyric im making claim im trying figure song beginning video maybe someone help day thats perhaps subject worthy people laughing,neutral,[''],[''],['']
7TmBSi7n2yk,ive wanted go year video push go,neutral,['none'],"['wanted', 'push']","['ive', 'go', 'year', 'video']"
Y91wddl0XOw,quality food year past order zepoloes tasted like flour baking soda stand owner short changing u new yorkers probably worst ever tasted,neutral,"['worst', 'short changing', 'tasted like', 'flour', 'baking soda']",['quality'],"['year', 'order', 'zepoloes', 'stand owner', 'new yorkers', 'probably', 'ever']"
VkRfBqw6LzA,basically northwestern chinese cuisine find dish chinese city long hui restaurant,neutral,['none'],"['chinese', 'cuisine', 'dish', 'restaurant']","['basically', 'northwestern', 'city', 'long', 'hui']"
nbqitYnfDFg,need dave review,neutral,"['need', 'review']",['none'],['dave']
9ktJeOgxLki,guy real deal,neutral,['none'],['real deal'],['guy']
OedH4BQzSgE,guy still business asking,neutral,['none'],['business'],"['guy', 'still', 'asking']"
7s8Ut8rp35g,gustan muchoesas musicas informen el nombre de la musicas vocalistasmuy buenas bandasgracias,neutral,[''],[''],['']
fmzPhSqEiId,start hrefhttpswwwyoutubecomwatchvhpcrqiaorta,neutral,['none'],['start'],"['href', 'com', 'watch', 'v', 'hpcrqiaorta']"
7yzhkpValFZ,gray papaya better cheaper,neutral,"['gray', 'cheaper']",['better'],"['s: gray', 'cheaper']"
sbs0bwpawoo,burger,neutral,['none'],['burger'],['none']
YhDmNPnxYIw,bucket fry n chicken nugget,neutral,['none'],['chicken nugget'],"['bucket', 'fry']"
xBfgrhW6Vvn,answer thx,neutral,['none'],['thx'],['answer']
52FX0MVNLUu,nice video beautiful city ❤️,neutral,['none'],"['nice', 'beautiful']","['video', 'city']"
aNF7m57V0vJ,bread impressed,neutral,['none'],['impressed'],['bread']
4RYBrcb7CSg,type dish like super high quality product great sauce cooking perfection without trying,neutral,['none'],"['high quality', 'great', 'perfection']","['type', 'dish', 'super', 'product', 'sauce', 'cooking', 'without', 'trying']"
8lghAWe9ze0,interaction brpolite point 🙌,neutral,['none'],"['polite', 'point']","['interaction', '🙌']"
29qzqY2dGsC,took bit figure exactly going level talked everyone bar hoping find im supposed gobrmeeting jock reporter first time searching answer definitely experience getting yelled manderly,neutral,['yelled'],"['find', 'experience']","['took', 'bit', 'figure', 'exactly', 'going', 'level', 'talked', 'everyone', 'bar', 'hoping', 'im', 'supposed', 'go', 'meeting', 'jock', 'reporter', 'first time', 'searching', 'answer', 'definitely', 'getting', 'manderly']"
o3HdGklueHq,yes dream,neutral,['none'],"['dream', 'yes']",['none']
epkEpiTdSdo,asmr omg 😭😭😭💖💖💖,neutral,['none'],"['omg', '😭😭😭', '💖💖💖']",['asmr']
4s3cay4j1eB,bring guy back,neutral,['none'],"['bring', 'back']",['guy']
nqeHm2k7vIg,way used epidemic sound link trial thank,neutral,['none'],"['trial', 'thank']","['way', 'used', 'epidemic sound', 'link']"
mfRQAbHqY48,這餅可以考慮煎薄一點 ，❤,neutral,"['煎 (fry)', '薄 (thin)']","[': 煎 (fry)', '薄 (thin)']","['這餅 (this cake)', '可以考慮 (can consider)']"
qbqsNg2VpwC,love bar great video bar actually didnt know exactly measure dive bar could use one im usual high stress day feel like im shooting top wondering im jackson maine heck hunch acid burn show one time nonblonde movie hacker like jonny lee miller totally european seems american otherwise always blonde real zero cool often something european feeling king world ironically match trade baseball cap crown lyric im making claim im trying figure song beginning video maybe someone help day thats perhaps subject worthy people laughing,neutral,[''],[''],['']
