video_id,title,description,published_at,channel_title,view_count,like_count,dislike_count,comment_count
dMS7fNMedFU,Exploring New Restaurants in NYC #1494,Luxury Dining in NYC: Top 5 Spots. Discover the best places to eat and drink in New York City.,2021-10-20T10:03:49,Williams and Sons,281749,1973,719,430
ICwiUTRVbQu,Exploring New Restaurants in NYC #1495,Top 10 Steakhouses in NYC. Discover the best places to eat and drink in New York City.,2021-01-04T20:19:44,Maddox-Brooks,63135,2554,26,864
1qadyPqNFV2,Exploring New Restaurants in NYC #1496,NYC's Best Seafood Restaurants. Discover the best places to eat and drink in New York City.,2023-03-29T07:31:04,Griffin-Jones,7030,791,800,78
83qRcANmFgn,Exploring New Restaurants in NYC #1497,Ultimate Guide to NYC Food Trucks. Discover the best places to eat and drink in New York City.,2022-02-28T22:59:03,"Suarez, Young and Johnson",326028,5335,540,9
fUcqLB9chef,Exploring New Restaurants in NYC #1498,New York City's Best Brunch Spots. Discover the best places to eat and drink in New York City.,2023-04-25T16:28:14,Cruz-Williams,252986,5115,320,159
LJTbWqUWebv,Exploring New Restaurants in NYC #1499,NYC's Best Sushi Restaurants. Discover the best places to eat and drink in New York City.,2022-08-22T21:53:07,"Moore, Kelly and Garcia",248292,1692,513,466
QpwgpizixBo,Exploring New Restaurants in NYC #1500,Top 5 Dessert Spots in New York City. Discover the best places to eat and drink in New York City.,2022-09-09T10:44:27,"Elliott, Sanchez and Chandler",86449,3037,47,42
6Q8bjgOapyX,Exploring New Restaurants in NYC #1501,NYC's Best Sushi Restaurants. Discover the best places to eat and drink in New York City.,2022-12-22T12:33:19,Todd Inc,423659,9408,664,460
NBY7B6T8TpJ,Exploring New Restaurants in NYC #1502,Best Rooftop Bars in New York City. Discover the best places to eat and drink in New York City.,2021-07-05T21:54:03,Soto Inc,497049,3593,900,745
Es4xAnrhygK,Exploring New Restaurants in NYC #1503,Foodie Guide to NYC's Best Pizza. Discover the best places to eat and drink in New York City.,2021-09-26T09:59:52,"Gardner, Montgomery and Krueger",187187,8347,632,934
WH2LzmOFtHt,Exploring New Restaurants in NYC #1504,NYC's Best Sushi Restaurants. Discover the best places to eat and drink in New York City.,2023-06-20T01:39:17,Melendez PLC,18000,3494,310,53
MtETlsyGTCI,Exploring New Restaurants in NYC #1505,Top 10 Steakhouses in NYC. Discover the best places to eat and drink in New York City.,2023-04-04T23:02:05,Hoffman-Moore,333209,9404,627,239
Lhs5xa53OjC,Exploring New Restaurants in NYC #1506,Luxury Dining in NYC: Top 5 Spots. Discover the best places to eat and drink in New York City.,2023-07-14T00:10:42,Mcdaniel-Sanders,201562,5651,802,570
VoRbv5pjQJu,Exploring New Restaurants in NYC #1507,NYC Street Food Tour: Best Eats in the City. Discover the best places to eat and drink in New York City.,2020-10-18T19:53:29,Ramirez-Nguyen,142278,2057,644,707
ZIfEq6Jkkxd,Exploring New Restaurants in NYC #1508,Michelin Star Restaurants in NYC. Discover the best places to eat and drink in New York City.,2024-04-17T05:57:57,Ramos Group,357663,2926,991,231
X6doZfGHWJd,Exploring New Restaurants in NYC #1509,Chinatown Food Tour: Best Eats in NYC. Discover the best places to eat and drink in New York City.,2023-06-08T17:27:10,Nolan PLC,376893,4403,800,533
Ny8HIL3X3tv,Exploring New Restaurants in NYC #1510,Affordable Eats in NYC: Top Picks. Discover the best places to eat and drink in New York City.,2022-06-06T12:05:26,"White, Nelson and Peters",35927,8523,146,247
aZvUYbO6eX1,Exploring New Restaurants in NYC #1511,Brooklyn's Best Restaurants and Cafes. Discover the best places to eat and drink in New York City.,2024-01-13T09:15:59,"Cox, Ramirez and Jackson",373170,4321,805,703
DJVUp7BCoUu,Exploring New Restaurants in NYC #1512,Vegan and Vegetarian Restaurants in NYC. Discover the best places to eat and drink in New York City.,2021-07-30T10:30:04,Banks-Roberts,49766,1154,323,807
8LqlMVXQ929,Exploring New Restaurants in NYC #1513,NYC Street Food Tour: Best Eats in the City. Discover the best places to eat and drink in New York City.,2023-07-06T17:59:45,King PLC,405080,5085,744,65
P3mRN9SzxOx,Exploring New Restaurants in NYC #1514,Luxury Dining in NYC: Top 5 Spots. Discover the best places to eat and drink in New York City.,2023-09-17T18:40:16,White Group,53547,5676,704,89
CSjwkeh96SC,Exploring New Restaurants in NYC #1515,Iconic NYC Foods You Have to Try. Discover the best places to eat and drink in New York City.,2020-09-25T20:52:53,Watson PLC,25077,7000,641,68
nrGnpcV6ctP,Exploring New Restaurants in NYC #1516,Ultimate Guide to NYC Food Trucks. Discover the best places to eat and drink in New York City.,2021-05-05T05:56:29,Keith-Smith,287717,9733,498,935
YmlDkjob0Rp,Exploring New Restaurants in NYC #1517,NYC's Best Sushi Restaurants. Discover the best places to eat and drink in New York City.,2020-03-23T19:13:17,Pratt LLC,120448,8241,984,208
PAQ2SfR2Fda,Exploring New Restaurants in NYC #1518,Best Rooftop Bars in New York City. Discover the best places to eat and drink in New York City.,2020-05-31T07:48:29,"Simmons, White and Webb",236562,3619,850,419
hzUKW8zNtl5,Exploring New Restaurants in NYC #1519,Top 10 Steakhouses in NYC. Discover the best places to eat and drink in New York City.,2020-09-08T13:51:27,"Cole, Riley and Martin",166238,507,439,447
QOqG9t6DtOp,Exploring New Restaurants in NYC #1520,NYC's Best Seafood Restaurants. Discover the best places to eat and drink in New York City.,2023-12-29T21:27:31,Wall Group,5315,3180,555,881
nAgEKjpWPow,Exploring New Restaurants in NYC #1521,New York City's Best Brunch Spots. Discover the best places to eat and drink in New York City.,2024-01-16T05:35:08,"Nelson, Marshall and Park",318697,5983,955,391
iz2iQupkXsB,Exploring New Restaurants in NYC #1522,Top 10 Must-Try Foods in NYC. Discover the best places to eat and drink in New York City.,2020-06-01T02:33:42,"Gomez, Hines and Durham",13357,4838,335,329
D9uq4ubcme9,Exploring New Restaurants in NYC #1523,NYC's Best Sushi Restaurants. Discover the best places to eat and drink in New York City.,2021-02-07T17:28:19,"Burton, Jackson and Barrera",278413,5510,810,113
I139LUtaKZa,Exploring New Restaurants in NYC #1524,Vegan and Vegetarian Restaurants in NYC. Discover the best places to eat and drink in New York City.,2024-03-01T07:34:27,"Bennett, Robinson and Craig",436360,739,380,698
Yzn2xXF4v7W,Exploring New Restaurants in NYC #1525,NYC's Best Bagels: Where to Find Them. Discover the best places to eat and drink in New York City.,2021-11-28T02:50:32,"Cole, Harrington and Watson",186789,9679,124,113
VahP3HGF5PZ,Exploring New Restaurants in NYC #1526,Affordable Eats in NYC: Top Picks. Discover the best places to eat and drink in New York City.,2024-06-16T20:09:10,"Santiago, Rodriguez and Owens",476763,7344,435,577
RcVm9bGQ9hw,Exploring New Restaurants in NYC #1527,Best Hidden Gem Restaurants in New York City. Discover the best places to eat and drink in New York City.,2021-04-07T00:49:45,Gordon Group,393327,6458,679,726
oK82GyqBw4X,Exploring New Restaurants in NYC #1528,NYC's Best Seafood Restaurants. Discover the best places to eat and drink in New York City.,2022-12-06T04:30:38,Wells-Reyes,242873,3277,370,702
4dgw0Z7aisq,Exploring New Restaurants in NYC #1529,Vegan and Vegetarian Restaurants in NYC. Discover the best places to eat and drink in New York City.,2022-07-23T16:00:26,Mckay-Moore,191249,130,979,933
gGuoBtCAhtx,Exploring New Restaurants in NYC #1530,Michelin Star Restaurants in NYC. Discover the best places to eat and drink in New York City.,2023-05-02T11:30:21,"Smith, Smith and Nichols",407573,458,842,122
3zEP6AsDEq2,Exploring New Restaurants in NYC #1531,Top 5 Dessert Spots in New York City. Discover the best places to eat and drink in New York City.,2021-07-25T12:55:11,"Miller, Shannon and Campos",45757,6031,616,787
SivxYkqvssp,Exploring New Restaurants in NYC #1532,NYC Street Food Tour: Best Eats in the City. Discover the best places to eat and drink in New York City.,2023-01-05T07:44:03,"Douglas, Torres and Anderson",499119,5235,498,293
sO8NwAiVvXo,Exploring New Restaurants in NYC #1533,Top 5 Dessert Spots in New York City. Discover the best places to eat and drink in New York City.,2021-06-26T22:35:25,"Brown, Guerrero and Contreras",105815,8495,334,387
38iVRzF40Rl,Exploring New Restaurants in NYC #1534,Foodie Guide to NYC's Best Pizza. Discover the best places to eat and drink in New York City.,2024-03-07T21:16:20,Simpson-Little,117389,4068,142,539
nPG3iSQ8Wc7,Exploring New Restaurants in NYC #1535,NYC's Best Seafood Restaurants. Discover the best places to eat and drink in New York City.,2021-10-13T08:12:34,Thomas-Benton,67038,9775,734,289
RXtabNf6nVV,Exploring New Restaurants in NYC #1536,Brooklyn's Best Restaurants and Cafes. Discover the best places to eat and drink in New York City.,2022-07-29T20:08:23,Chandler-Clark,60735,6599,275,128
ATZp7fWQTJC,Exploring New Restaurants in NYC #1537,Michelin Star Restaurants in NYC. Discover the best places to eat and drink in New York City.,2024-06-14T03:12:38,Miller Group,69220,8488,317,770
amBps9bEaVY,Exploring New Restaurants in NYC #1538,Ultimate Guide to NYC Food Trucks. Discover the best places to eat and drink in New York City.,2024-06-10T15:28:14,"Smith, Allen and Dennis",78039,768,128,157
fVWB2vTdA3u,Exploring New Restaurants in NYC #1539,NYC Street Food Tour: Best Eats in the City. Discover the best places to eat and drink in New York City.,2022-01-03T03:23:08,"Boone, Stewart and Murphy",245064,3331,931,539
OJ55rOK7RcW,Exploring New Restaurants in NYC #1540,NYC's Best Seafood Restaurants. Discover the best places to eat and drink in New York City.,2022-08-09T18:41:50,Taylor Group,233713,6949,642,545
wCw0ucw9uKb,Exploring New Restaurants in NYC #1541,Best Hidden Gem Restaurants in New York City. Discover the best places to eat and drink in New York City.,2023-03-09T03:52:54,Braun PLC,322082,798,34,916
pZv4N6xlV7B,Exploring New Restaurants in NYC #1542,NYC Street Food Tour: Best Eats in the City. Discover the best places to eat and drink in New York City.,2023-09-02T02:37:00,"Cox, Holder and Davis",367944,6675,717,724
M4c1dvgX8wU,Exploring New Restaurants in NYC #1543,Ultimate Guide to NYC Food Trucks. Discover the best places to eat and drink in New York City.,2021-05-30T10:27:06,"Hart, Rice and Jenkins",108306,7097,582,303
5qbEoGPFkia,Exploring New Restaurants in NYC #1544,NYC's Best Sushi Restaurants. Discover the best places to eat and drink in New York City.,2020-05-06T12:03:45,"Perry, Martinez and Curry",429693,7353,843,466
fXJseIJwFZj,Exploring New Restaurants in NYC #1545,Foodie Guide to NYC's Best Pizza. Discover the best places to eat and drink in New York City.,2022-01-22T07:37:38,Guerrero Group,429132,9051,815,122
704jM5NsyEM,Exploring New Restaurants in NYC #1546,Top 10 Must-Try Foods in NYC. Discover the best places to eat and drink in New York City.,2023-08-22T19:05:21,"Solomon, Brewer and Singleton",248524,3832,198,485
9Cp7nMA80mV,Exploring New Restaurants in NYC #1547,Luxury Dining in NYC: Top 5 Spots. Discover the best places to eat and drink in New York City.,2021-05-13T23:40:35,Santos Inc,150811,9581,54,430
61jc3gn6Adc,Exploring New Restaurants in NYC #1548,NYC's Best Bagels: Where to Find Them. Discover the best places to eat and drink in New York City.,2024-05-05T09:55:18,"Miller, Barnes and Hicks",336621,3706,640,281
Jvz1d6KXsB8,Exploring New Restaurants in NYC #1549,Best Bars in NYC for Craft Cocktails. Discover the best places to eat and drink in New York City.,2024-01-30T02:06:14,"Brady, Thompson and Morris",11151,7939,37,141
KJwtCJ5vfs3,Exploring New Restaurants in NYC #1550,Vegan and Vegetarian Restaurants in NYC. Discover the best places to eat and drink in New York City.,2020-10-22T09:14:42,"Smith, Brown and Baker",39907,875,30,696
xsZiXCjkThx,Exploring New Restaurants in NYC #1551,Michelin Star Restaurants in NYC. Discover the best places to eat and drink in New York City.,2021-12-18T23:23:49,"Wolfe, Phillips and Mitchell",212821,4890,907,734
hia5XT1UKHQ,Exploring New Restaurants in NYC #1552,Luxury Dining in NYC: Top 5 Spots. Discover the best places to eat and drink in New York City.,2023-05-07T07:12:11,Palmer-Williams,399929,9764,424,929
Xmtbk421CPD,Exploring New Restaurants in NYC #1553,Best Bars in NYC for Craft Cocktails. Discover the best places to eat and drink in New York City.,2023-10-03T19:10:52,"Kelley, Bradley and Marshall",181543,2714,364,298
CJncWCHakkF,Exploring New Restaurants in NYC #1554,NYC's Best Seafood Restaurants. Discover the best places to eat and drink in New York City.,2020-02-27T17:05:54,Lucas-Macias,347256,5196,52,468
GNnprNWhxpX,Exploring New Restaurants in NYC #1555,New York City's Best Brunch Spots. Discover the best places to eat and drink in New York City.,2020-10-11T20:26:43,King Ltd,448359,6018,199,475
kFhB6EYs9Nq,Exploring New Restaurants in NYC #1556,Iconic NYC Foods You Have to Try. Discover the best places to eat and drink in New York City.,2023-05-18T00:28:11,"Smith, Medina and Brown",391129,3260,540,928
uVMsSniwjiA,Exploring New Restaurants in NYC #1557,Michelin Star Restaurants in NYC. Discover the best places to eat and drink in New York City.,2022-10-16T03:29:52,Olson-Perez,463270,9479,877,676
mWE2yl4lZ9a,Exploring New Restaurants in NYC #1558,Best Bars in NYC for Craft Cocktails. Discover the best places to eat and drink in New York City.,2024-06-15T09:55:56,"Perez, Davis and Ford",220998,2125,874,670
btHyaFT2xR3,Exploring New Restaurants in NYC #1559,Best Bars in NYC for Craft Cocktails. Discover the best places to eat and drink in New York City.,2023-12-10T02:02:04,Yates and Sons,496960,7081,879,624
Fxde27NYMiy,Exploring New Restaurants in NYC #1560,Michelin Star Restaurants in NYC. Discover the best places to eat and drink in New York City.,2020-05-23T19:45:17,Anderson-Gray,381239,4268,829,830
uNgWl6ORwMj,Exploring New Restaurants in NYC #1561,NYC's Best Sushi Restaurants. Discover the best places to eat and drink in New York City.,2023-03-09T06:23:27,Moore Ltd,5673,8909,972,125
3zaOCgSnsXE,Exploring New Restaurants in NYC #1562,Brooklyn's Best Restaurants and Cafes. Discover the best places to eat and drink in New York City.,2021-05-06T16:05:54,"Mcfarland, Rowe and Harrington",361292,6866,95,257
BSs8ID0H0Rz,Exploring New Restaurants in NYC #1563,NYC's Best Seafood Restaurants. Discover the best places to eat and drink in New York City.,2024-06-03T20:17:45,Rivera PLC,107771,6160,619,441
S3HzYQyw3KC,Exploring New Restaurants in NYC #1564,Brooklyn's Best Restaurants and Cafes. Discover the best places to eat and drink in New York City.,2020-10-22T13:07:40,"Pineda, Powell and Harvey",124354,8875,965,927
aukIpZwRAua,Exploring New Restaurants in NYC #1565,NYC Street Food Tour: Best Eats in the City. Discover the best places to eat and drink in New York City.,2020-05-11T09:21:45,Robinson and Sons,247557,1671,853,615
fPR9ROS0hsR,Exploring New Restaurants in NYC #1566,NYC's Best Sushi Restaurants. Discover the best places to eat and drink in New York City.,2020-03-12T03:53:57,"Rios, Stone and Glenn",416242,8030,862,722
2NQaBT0zRcF,Exploring New Restaurants in NYC #1567,Best Bars in NYC for Craft Cocktails. Discover the best places to eat and drink in New York City.,2021-10-04T07:24:04,"Lopez, Erickson and Turner",440674,6528,902,594
vSaEW5I7rh1,Exploring New Restaurants in NYC #1568,Luxury Dining in NYC: Top 5 Spots. Discover the best places to eat and drink in New York City.,2021-12-01T08:28:43,"Wilson, Cisneros and Riddle",243388,764,195,979
bClRXi2bEnH,Exploring New Restaurants in NYC #1569,Michelin Star Restaurants in NYC. Discover the best places to eat and drink in New York City.,2023-02-17T13:48:24,Garcia-Anderson,368988,2053,597,794
7hE2We9kdKh,Exploring New Restaurants in NYC #1570,Best Rooftop Bars in New York City. Discover the best places to eat and drink in New York City.,2022-09-07T00:02:52,"Gibson, Norman and Adams",215911,9761,656,92
2THpcKuFiWt,Exploring New Restaurants in NYC #1571,NYC's Best Seafood Restaurants. Discover the best places to eat and drink in New York City.,2021-07-04T08:37:36,Perry PLC,317440,6906,567,205
qRup58DXDDf,Exploring New Restaurants in NYC #1572,NYC's Best Bagels: Where to Find Them. Discover the best places to eat and drink in New York City.,2020-03-14T04:20:28,Robertson-Williamson,291123,451,263,296
